Nome_da_Empresa,Status_do_Foguete,Custo_da_Missao,Status_da_Missao,Pais,Estado_Regiao,Ano,Mes,Dia,Hora,Modelo_Foguete,Carga_Util,Pais_Mapa,Status_da_Missao_Num,Status_do_Foguete_Num,Alvo_Sucesso,Empresa_Cod,Pais_Cod,Probabilidade_Sucesso,Probabilidade_Falha,Previsao_IA_Status
NASA,StatusRetired,450.0,Failure,USA,Virginia,1962,4.0,26.0,10.0,Scout X-2,Solrad 4B,United States,0,0,0,35.0,16.0,0.4623938556776207,0.5376061443223795,0
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1962,4.0,26.0,10.0,Vostok,Cosmos 4,Kazakhstan,3,0,1,40.0,9.0,0.40578381571893235,0.5942161842810677,0
RVSN USSR,StatusRetired,150.0,Success,Russia,Kapustin Yar,1962,4.0,24.0,4.0,Cosmos-2I (63S1),Cosmos 3,Russia,3,0,1,40.0,13.0,0.6324794547226069,0.3675205452773929,1
General Dynamics,StatusRetired,59.0,Success,USA,Florida,1962,4.0,23.0,20.0,Atlas-LV3 Agena-B,Ranger 4,United States,3,0,1,17.0,16.0,0.42820424363003223,0.5717957563699679,0
US Air Force,StatusRetired,59.0,Success,USA,California,1962,4.0,18.0,0.0,Thor DM-21 Agena-B,Discoverer 39,United States,3,0,1,49.0,16.0,0.9162843362275618,0.08371566377243785,1
General Dynamics,StatusRetired,59.0,Success,USA,California,1962,4.0,9.0,15.0,Atlas-LV3 Agena-B,Midas 5,United States,3,0,1,17.0,16.0,0.40458187907842375,0.5954181209215764,0
RVSN USSR,StatusRetired,150.0,Success,Russia,Kapustin Yar,1962,4.0,6.0,17.0,Cosmos-2I (63S1),Cosmos 2,Russia,3,0,1,40.0,13.0,0.7004129945249925,0.2995870054750074,1
RVSN USSR,StatusRetired,150.0,Success,Russia,Kapustin Yar,1962,3.0,16.0,11.0,Cosmos-2I (63S1),Cosmos 1,Russia,3,0,1,40.0,13.0,0.47846697429686347,0.5215330257031365,0
General Dynamics,StatusRetired,59.0,Success,USA,California,1962,3.0,7.0,22.0,Atlas-LV3 Agena-B,Samos 6,United States,3,0,1,17.0,16.0,0.549010117372318,0.45098988262768197,1
US Air Force,StatusRetired,59.0,Success,USA,Florida,1962,3.0,7.0,16.0,Thor DM-19 Delta,OSO-1,United States,3,0,1,49.0,16.0,0.5454024698450198,0.4545975301549801,1
US Air Force,StatusRetired,59.0,Success,USA,California,1962,2.0,27.0,19.0,Thor DM-21 Agena-B,Discoverer 38,United States,3,0,1,49.0,16.0,0.5620642218636679,0.437935778136332,1
US Air Force,StatusRetired,59.0,Partial Failure,USA,California,1962,2.0,21.0,18.0,Thor DM-21 Agena-B,FTV 2301,United States,2,0,0,49.0,16.0,0.5707969931469417,0.4292030068530582,1
NASA,StatusRetired,450.0,Success,USA,Florida,1962,2.0,20.0,14.0,Atlas-D Mercury,Friendship 7 (MA-6),United States,3,0,1,35.0,16.0,0.7747782973745072,0.22522170262549251,1
US Air Force,StatusRetired,59.0,Success,USA,Florida,1962,2.0,8.0,12.0,Thor DM-19 Delta,TIROS-4,United States,3,0,1,49.0,16.0,0.4409102833918869,0.5590897166081132,0
General Dynamics,StatusRetired,59.0,Partial Failure,USA,Florida,1962,1.0,26.0,20.0,Atlas-LV3 Agena-B,Ranger 3,United States,2,0,0,17.0,16.0,0.337587636485975,0.6624123635140251,0
US Air Force,StatusRetired,59.0,Failure,USA,Florida,1962,1.0,24.0,9.0,Thor-DM21 Ablestar,LOFTI-2A & Others,United States,0,0,0,49.0,16.0,0.25350177231998866,0.7464982276800114,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1962,1.0,13.0,21.0,Thor DM-21 Agena-B,Discoverer 37,United States,0,0,0,49.0,16.0,0.42690262338709195,0.573097376612908,0
General Dynamics,StatusRetired,59.0,Partial Failure,USA,California,1961,12.0,22.0,19.0,Atlas-LV3 Agena-B,Samos 5,United States,2,0,0,17.0,16.0,0.07776826283912197,0.922231737160878,0
RVSN USSR,StatusRetired,150.0,Failure,Russia,Kapustin Yar,1961,12.0,21.0,12.0,Cosmos-2I (63S1),DS-1 2,Russia,0,0,0,40.0,13.0,0.2437296768037278,0.7562703231962721,0
US Air Force,StatusRetired,59.0,Success,USA,California,1961,12.0,12.0,20.0,Thor DM-21 Agena-B,Discoverer 36 & Oscar 1,United States,3,0,1,49.0,16.0,0.7594828477780973,0.2405171522219028,1
RVSN USSR,StatusRetired,150.0,Failure,Kazakhstan,Baikonur Cosmodrome,1961,12.0,11.0,9.0,Vostok,Zenit-2 n†­1,Kazakhstan,0,0,0,40.0,9.0,0.3324457556007828,0.6675542443992174,0
NASA,StatusRetired,450.0,Success,USA,Florida,1961,11.0,29.0,15.0,Atlas-D Mercury,Mercury-Atlas 5 (MA-5),United States,3,0,1,35.0,16.0,0.2526461886859985,0.7473538113140011,0
General Dynamics,StatusRetired,59.0,Failure,USA,California,1961,11.0,22.0,20.0,Atlas-LV3 Agena-B,Samos 4,United States,0,0,0,17.0,16.0,0.057568419179914725,0.9424315808200853,0
General Dynamics,StatusRetired,59.0,Failure,USA,Florida,1961,11.0,18.0,8.0,Atlas-LV3 Agena-B,Ranger 2,United States,0,0,0,17.0,16.0,0.02756512570596786,0.9724348742940317,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1961,11.0,15.0,22.0,Thor-DM21 Ablestar,Transit 4B & TRAAC,United States,3,0,1,49.0,16.0,0.4599508770611383,0.5400491229388614,0
US Air Force,StatusRetired,59.0,Success,USA,California,1961,11.0,15.0,21.0,Thor DM-21 Agena-B,Discoverer 35,United States,3,0,1,49.0,16.0,0.3872143436605188,0.6127856563394808,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1961,11.0,5.0,20.0,Thor DM-21 Agena-B,Discoverer 34,United States,0,0,0,49.0,16.0,0.2344521035782096,0.7655478964217902,0
NASA,StatusRetired,450.0,Failure,USA,Florida,1961,11.0,1.0,15.0,Blue Scout II,Mercury-Scout 1 (MS-1),United States,0,0,0,35.0,16.0,0.2526461886859985,0.7473538113140011,0
RVSN USSR,StatusRetired,150.0,Failure,Russia,Kapustin Yar,1961,10.0,27.0,16.0,Cosmos-2I (63S1),DS-1 1,Russia,0,0,0,40.0,13.0,0.18007763435396668,0.8199223656460337,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1961,10.0,23.0,19.0,Thor DM-21 Agena-B,Discoverer 33,United States,0,0,0,49.0,16.0,0.18955753331677394,0.8104424666832258,0
General Dynamics,StatusRetired,59.0,Partial Failure,USA,California,1961,10.0,21.0,13.0,Atlas-LV3 Agena-B,Midas 4,United States,2,0,0,17.0,16.0,0.04223542174148909,0.9577645782585108,0
US Air Force,StatusRetired,59.0,Success,USA,California,1961,10.0,13.0,19.0,Thor DM-21 Agena-B,Discoverer 32,United States,3,0,1,49.0,16.0,0.18955753331677394,0.8104424666832258,0
US Air Force,StatusRetired,59.0,Success,USA,California,1961,9.0,17.0,21.0,Thor DM-21 Agena-B,Discoverer 31,United States,3,0,1,49.0,16.0,0.31127780483221473,0.6887221951677849,0
NASA,StatusRetired,450.0,Success,USA,Florida,1961,9.0,13.0,14.0,Atlas-D Mercury,Mercury-Atlas 4 (MA-4),United States,3,0,1,35.0,16.0,0.365684113642788,0.6343158863572118,0
US Air Force,StatusRetired,59.0,Success,USA,California,1961,9.0,12.0,19.0,Thor DM-21 Agena-B,Discoverer 30,United States,3,0,1,49.0,16.0,0.20109793297843942,0.7989020670215603,0
General Dynamics,StatusRetired,59.0,Failure,USA,California,1961,9.0,9.0,19.0,Atlas-LV3 Agena-B,Samos 3,United States,0,0,0,17.0,16.0,0.043994871200660805,0.9560051287993391,0
US Air Force,StatusRetired,59.0,Success,USA,California,1961,8.0,30.0,20.0,Thor DM-21 Agena-B,Discoverer 29,United States,3,0,1,49.0,16.0,0.29704736611771776,0.7029526338822818,0
NASA,StatusRetired,450.0,Partial Failure,USA,Virginia,1961,8.0,25.0,18.0,Scout X-1,Explorer 13,United States,2,0,0,35.0,16.0,0.20488113099114977,0.7951188690088504,0
General Dynamics,StatusRetired,59.0,Failure,USA,Florida,1961,8.0,23.0,10.0,Atlas-LV3 Agena-B,Ranger 1,United States,0,0,0,17.0,16.0,0.07610641563024237,0.9238935843697574,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1961,8.0,16.0,3.0,Thor DM-19 Delta,Explorer 12,United States,3,0,1,49.0,16.0,0.40715618477112575,0.5928438152288742,0
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1961,8.0,6.0,6.0,Vostok,Vostok 2,Kazakhstan,3,0,1,40.0,9.0,0.44607808834358226,0.5539219116564175,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1961,8.0,4.0,0.0,Thor DM-21 Agena-B,Discoverer 28,United States,0,0,0,49.0,16.0,0.3349501200785313,0.6650498799214685,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1961,7.0,21.0,22.0,Thor DM-21 Agena-B,Discoverer 27,United States,0,0,0,49.0,16.0,0.24417767324615383,0.7558223267538462,0
NASA,StatusRetired,450.0,Success,USA,Florida,1961,7.0,21.0,12.0,Mercury-Redstone,Liberty Bell 7 (MR-4),United States,3,0,1,35.0,16.0,0.39030236866223,0.6096976313377696,0
General Dynamics,StatusRetired,59.0,Success,USA,California,1961,7.0,12.0,15.0,Atlas-LV3 Agena-B,Midas 3,United States,3,0,1,17.0,16.0,0.24280304743795852,0.7571969525620413,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1961,7.0,12.0,10.0,Thor DM-19 Delta,TIROS-3,United States,3,0,1,49.0,16.0,0.27139091544294297,0.728609084557057,0
US Air Force,StatusRetired,59.0,Success,USA,California,1961,7.0,7.0,23.0,Thor DM-21 Agena-B,Discoverer 26,United States,3,0,1,49.0,16.0,0.7068106276003621,0.2931893723996379,1
NASA,StatusRetired,450.0,Failure,USA,Virginia,1961,6.0,30.0,17.0,Scout X-1,Explorer (S-55),United States,0,0,0,35.0,16.0,0.2637432438865469,0.7362567561134531,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1961,6.0,29.0,4.0,Thor-DM21 Ablestar,"Transit 4A, Injun 1 & GRAB-3",United States,3,0,1,49.0,16.0,0.37461637049426977,0.6253836295057305,0
US Air Force,StatusRetired,59.0,Success,USA,California,1961,6.0,16.0,23.0,Thor DM-21 Agena-B,Discoverer 25,United States,3,0,1,49.0,16.0,0.7052302983902836,0.2947697016097164,1
US Air Force,StatusRetired,59.0,Failure,USA,California,1961,6.0,8.0,21.0,Thor DM-21 Agena-B,Discoverer 24,United States,0,0,0,49.0,16.0,0.19606343489463196,0.8039365651053678,0
NASA,StatusRetired,450.0,Success,USA,Florida,1961,5.0,5.0,14.0,Mercury-Redstone,Freedom 7 (MR-3),United States,3,0,1,35.0,16.0,0.4990124129297296,0.5009875870702705,0
NASA,StatusRetired,450.0,Failure,USA,Florida,1961,4.0,25.0,16.0,Atlas-D Mercury,Mercury-Atlas 3 (MA-3),United States,0,0,0,35.0,16.0,0.3998469277563254,0.6001530722436744,0
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1961,4.0,12.0,6.0,Vostok,Vostok 1,Kazakhstan,3,0,1,40.0,9.0,0.3886596112241405,0.6113403887758595,0
US Air Force,StatusRetired,59.0,Success,USA,California,1961,4.0,8.0,19.0,Thor DM-21 Agena-B,Discoverer 23,United States,3,0,1,49.0,16.0,0.24355787870170303,0.7564421212982969,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1961,3.0,30.0,20.0,Thor DM-21 Agena-B,Discoverer 22,United States,0,0,0,49.0,16.0,0.21162357210364685,0.7883764278963528,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1961,3.0,25.0,15.0,Thor DM-19 Delta,Explorer 10,United States,3,0,1,49.0,16.0,0.34471748272181574,0.6552825172781844,0
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1961,3.0,25.0,5.0,Vostok,Korabl-Sputnik 5,Kazakhstan,3,0,1,40.0,9.0,0.39905127564728554,0.6009487243527143,0
NASA,StatusRetired,450.0,Success,USA,Florida,1961,3.0,24.0,17.0,Mercury-Redstone,Mercury-Redstone BD (MR-BD),United States,3,0,1,35.0,16.0,0.5954109275828404,0.4045890724171598,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1961,3.0,9.0,6.0,Vostok,Korabl-Sputnik 4,Kazakhstan,3,0,1,40.0,9.0,0.389009144407777,0.6109908555922228,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1961,2.0,22.0,3.0,Thor-DM21 Ablestar,Transit 3B & Lofti 1,United States,3,0,1,49.0,16.0,0.22692420957196513,0.7730757904280349,0
NASA,StatusRetired,450.0,Success,USA,Florida,1961,2.0,21.0,14.0,Atlas-D Mercury,Mercury-Atlas 2 (MA-2),United States,3,0,1,35.0,16.0,0.6661162334162675,0.33388376658373253,1
US Air Force,StatusRetired,59.0,Success,USA,California,1961,2.0,18.0,22.0,Thor DM-21 Agena-B,Discoverer 21,United States,3,0,1,49.0,16.0,0.32221248641822514,0.6777875135817748,0
US Air Force,StatusRetired,59.0,Success,USA,California,1961,2.0,17.0,20.0,Thor DM-21 Agena-B,Discoverer 20,United States,3,0,1,49.0,16.0,0.1919153348783115,0.808084665121688,0
NASA,StatusRetired,450.0,Success,USA,Virginia,1961,2.0,16.0,13.0,Scout X-1,Explorer 9 (S-56A),United States,3,0,1,35.0,16.0,0.6459575032575373,0.35404249674246274,1
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1961,2.0,12.0,0.0,Molniya,Venera 1,Kazakhstan,3,0,1,40.0,9.0,0.5523116806719534,0.44768831932804676,1
RVSN USSR,StatusRetired,150.0,Failure,Kazakhstan,Baikonur Cosmodrome,1961,2.0,4.0,1.0,Molniya,1VA n†­1 (Venera 1),Kazakhstan,0,0,0,40.0,9.0,0.19628384763368767,0.8037161523663122,0
General Dynamics,StatusRetired,59.0,Success,USA,California,1961,1.0,31.0,20.0,Atlas-LV3 Agena-A,Samos 2,United States,3,0,1,17.0,16.0,0.4368893024834126,0.5631106975165872,0
NASA,StatusRetired,450.0,Success,USA,Florida,1961,1.0,31.0,16.0,Mercury-Redstone,Mercury-Redstone 2 (MR-2),United States,3,0,1,35.0,16.0,0.6273706864332174,0.3726293135667825,1
RVSN USSR,StatusRetired,150.0,Failure,Kazakhstan,Baikonur Cosmodrome,1960,12.0,22.0,7.0,Vostok,1K n†­5 (Korabl-Sputnik 3),Kazakhstan,0,0,0,40.0,9.0,0.2610061378471828,0.7389938621528173,0
US Air Force,StatusRetired,59.0,Success,USA,California,1960,12.0,20.0,20.0,Thor DM-21 Agena-B,Discoverer 19,United States,3,0,1,49.0,16.0,0.7831325190221438,0.2168674809778562,1
NASA,StatusRetired,450.0,Success,USA,Florida,1960,12.0,19.0,16.0,Mercury-Redstone,Mercury-Redstone 1A (MR-1A),United States,3,0,1,35.0,16.0,0.608236206618664,0.39176379338133605,1
General Dynamics,StatusRetired,59.0,Failure,USA,Florida,1960,12.0,15.0,9.0,Atlas-D Able,Pioneer P-31,United States,0,0,0,17.0,16.0,0.08755325470870144,0.9124467452912985,0
US Air Force,StatusRetired,59.0,Success,USA,California,1960,12.0,7.0,20.0,Thor DM-21 Agena-B,Discoverer 18,United States,3,0,1,49.0,16.0,0.7831325190221438,0.2168674809778562,1
NASA,StatusRetired,450.0,Failure,USA,Virginia,1960,12.0,4.0,21.0,Scout X-1,Explorer (S-56),United States,0,0,0,35.0,16.0,0.2654152957212919,0.7345847042787079,0
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1960,12.0,1.0,7.0,Vostok,Korabl-Sputnik 3,Kazakhstan,3,0,1,40.0,9.0,0.2610061378471828,0.7389938621528173,0
US Air Force,StatusRetired,59.0,Failure,USA,Florida,1960,11.0,30.0,19.0,Thor-DM21 Ablestar,Transit 3A & GRAB-2,United States,0,0,0,49.0,16.0,0.07805493694203834,0.9219450630579612,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1960,11.0,23.0,11.0,Thor DM-19 Delta,TIROS-2,United States,3,0,1,49.0,16.0,0.19101722591995043,0.8089827740800491,0
NASA,StatusRetired,450.0,Failure,USA,Florida,1960,11.0,21.0,14.0,Mercury-Redstone,Mercury-Redstone 1 (MR-1),United States,0,0,0,35.0,16.0,0.0991904605909134,0.9008095394090867,0
US Air Force,StatusRetired,59.0,Success,USA,California,1960,11.0,12.0,20.0,Thor DM-21 Agena-B,Discoverer 17,United States,3,0,1,49.0,16.0,0.17541001313053667,0.824589986869463,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1960,10.0,26.0,20.0,Thor DM-21 Agena-B,Discoverer 16,United States,0,0,0,49.0,16.0,0.1261895638640438,0.8738104361359562,0
RVSN USSR,StatusRetired,150.0,Failure,Kazakhstan,Baikonur Cosmodrome,1960,10.0,14.0,13.0,Molniya,1M n†­2 (Marsnik 2),Kazakhstan,0,0,0,40.0,9.0,0.10686965144301501,0.8931303485569848,0
General Dynamics,StatusRetired,59.0,Failure,USA,California,1960,10.0,11.0,20.0,Atlas-LV3 Agena-A,Samos 1,United States,0,0,0,17.0,16.0,0.05422905019786865,0.9457709498021317,0
RVSN USSR,StatusRetired,150.0,Failure,Kazakhstan,Baikonur Cosmodrome,1960,10.0,10.0,14.0,Molniya,1M n†­1 (Marsnik 1),Kazakhstan,0,0,0,40.0,9.0,0.10686965144301501,0.8931303485569848,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1960,10.0,4.0,17.0,Thor-DM21 Ablestar,Courier 1B,United States,3,0,1,49.0,16.0,0.2727273603313403,0.7272726396686595,0
General Dynamics,StatusRetired,59.0,Failure,USA,Florida,1960,9.0,25.0,15.0,Atlas-D Able,Pioneer P-30,United States,0,0,0,17.0,16.0,0.04246074995634779,0.9575392500436524,0
US Air Force,StatusRetired,59.0,Success,USA,California,1960,9.0,13.0,22.0,Thor-DM18 Agena-A,Discoverer 15,United States,3,0,1,49.0,16.0,0.26484355340291116,0.7351564465970887,0
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1960,8.0,19.0,8.0,Vostok,Korabl-Sputnik 2,Kazakhstan,3,0,1,40.0,9.0,0.33432906588201367,0.6656709341179864,0
US Air Force,StatusRetired,59.0,Failure,USA,Florida,1960,8.0,18.0,19.0,Thor-DM21 Ablestar,Courier 1A,United States,0,0,0,49.0,16.0,0.2517269368692342,0.7482730631307652,0
US Air Force,StatusRetired,59.0,Success,USA,California,1960,8.0,18.0,19.0,Thor-DM18 Agena-A,Discoverer 14,United States,3,0,1,49.0,16.0,0.2517269368692342,0.7482730631307652,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1960,8.0,12.0,9.0,Thor DM-19 Delta,Echo 1A,United States,3,0,1,49.0,16.0,0.32840809339235266,0.6715919066076472,0
US Air Force,StatusRetired,59.0,Success,USA,California,1960,8.0,10.0,20.0,Thor-DM18 Agena-A,Discoverer 13,United States,3,0,1,49.0,16.0,0.23885032098358902,0.7611496790164106,0
NASA,StatusRetired,450.0,Failure,USA,Florida,1960,7.0,29.0,13.0,Atlas-D Mercury,Mercury-Atlas 1 (MA-1),United States,0,0,0,35.0,16.0,0.1301804988812589,0.8698195011187411,0
RVSN USSR,StatusRetired,150.0,Failure,Kazakhstan,Baikonur Cosmodrome,1960,7.0,28.0,9.0,Vostok,1K n†­2 (Korabl-Sputnik 2),Kazakhstan,0,0,0,40.0,9.0,0.152467271793555,0.847532728206445,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1960,6.0,29.0,22.0,Thor-DM18 Agena-A,Discoverer 12,United States,0,0,0,49.0,16.0,0.08143359024207535,0.9185664097579246,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1960,6.0,22.0,5.0,Thor-DM21 Ablestar,Transit 2A & GRAB-1,United States,3,0,1,49.0,16.0,0.3461225480924975,0.6538774519075022,0
General Dynamics,StatusRetired,59.0,Success,USA,Florida,1960,5.0,24.0,17.0,Atlas-LV3 Agena-A,Midas 2,United States,3,0,1,17.0,16.0,0.3047231409227071,0.6952768590772924,0
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1960,5.0,15.0,0.0,Vostok,Korabl-Sputnik 1,Kazakhstan,3,0,1,40.0,9.0,0.6326805965877279,0.367319403412272,1
US Air Force,StatusRetired,59.0,Failure,USA,Florida,1960,5.0,13.0,9.0,Thor DM-19 Delta,Echo 1,United States,0,0,0,49.0,16.0,0.14608776255577166,0.8539122374442281,0
RVSN USSR,StatusRetired,150.0,Failure,Kazakhstan,Baikonur Cosmodrome,1960,1.0,,11.0,Vostok,E-3 n†­3 (Luna-3),Kazakhstan,0,0,0,40.0,9.0,0.08277919714977756,0.9172208028502223,0
US Air Force,StatusRetired,59.0,Success,USA,California,1960,4.0,15.0,20.0,Thor-DM18 Agena-A,Discoverer 11,United States,3,0,1,49.0,16.0,0.150318525474342,0.8496814745256577,0
RVSN USSR,StatusRetired,150.0,Failure,Kazakhstan,Baikonur Cosmodrome,1960,4.0,15.0,15.0,Vostok,E-3 n†­2 (Luna-3),Kazakhstan,0,0,0,40.0,9.0,0.17140444756260612,0.828595552437394,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1960,4.0,13.0,12.0,Thor-DM21 Ablestar,Transit 1B,United States,3,0,1,49.0,16.0,0.3095256656886826,0.6904743343113171,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1960,4.0,1.0,11.0,Thor DM-18 Able-II,TIROS-1,United States,3,0,1,49.0,16.0,0.21441608367956283,0.7855839163204367,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1960,3.0,11.0,13.0,Thor DM-18 Able-IV,Pioneer 5,United States,3,0,1,49.0,16.0,0.29786603852689303,0.7021339614731067,0
General Dynamics,StatusRetired,59.0,Failure,USA,Florida,1960,2.0,26.0,17.0,Atlas-LV3 Agena-A,Midas 1,United States,0,0,0,17.0,16.0,0.292164689111585,0.7078353108884146,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1960,2.0,19.0,20.0,Thor-DM18 Agena-A,Discoverer 10,United States,0,0,0,49.0,16.0,0.08893892664656709,0.9110610733534327,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1960,2.0,4.0,18.0,Thor-DM18 Agena-A,Discoverer 9,United States,0,0,0,49.0,16.0,0.10772118165535682,0.8922788183446432,0
General Dynamics,StatusRetired,59.0,Failure,USA,Florida,1959,11.0,26.0,7.0,Atlas-D Able,Pioneer P-3,United States,0,0,0,17.0,16.0,0.07666592145417933,0.9233340785458203,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1959,11.0,20.0,19.0,Thor-DM18 Agena-A,Discoverer 8,United States,0,0,0,49.0,16.0,0.06812672062366669,0.9318732793763335,0
US Air Force,StatusRetired,59.0,Success,USA,California,1959,11.0,7.0,20.0,Thor-DM18 Agena-A,Discoverer 7,United States,3,0,1,49.0,16.0,0.22856155923869415,0.7714384407613059,0
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1959,10.0,4.0,0.0,Vostok,Luna-3,Kazakhstan,3,0,1,40.0,9.0,0.44469094141144117,0.5553090585885587,0
US Navy,StatusRetired,59.0,Partial Failure,USA,Florida,1959,9.0,18.0,5.0,Vanguard,Vanguard 3,United States,2,0,0,50.0,16.0,0.048896147705235135,0.9511038522947651,0
US Air Force,StatusRetired,59.0,Failure,USA,Florida,1959,9.0,17.0,14.0,Thor DM-18 Able-II,Transit 1A,United States,0,0,0,49.0,16.0,0.2555207861130221,0.7444792138869778,0
RVSN USSR,StatusRetired,150.0,Success,Kazakhstan,Baikonur Cosmodrome,1959,9.0,12.0,6.0,Vostok,Luna-2,Kazakhstan,3,0,1,40.0,9.0,0.42696230106745864,0.5730376989325412,0
NASA,StatusRetired,450.0,Partial Failure,USA,Florida,1959,9.0,9.0,8.0,Atlas-D Mercury,Big Joe 1,United States,2,0,0,35.0,16.0,0.05908724882665683,0.9409127511733433,0
US Air Force,StatusRetired,59.0,Success,USA,California,1959,8.0,19.0,19.0,Thor-DM18 Agena-A,Discoverer 6,United States,3,0,1,49.0,16.0,0.2925472606509113,0.7074527393490884,0
US Air Force,StatusRetired,59.0,Success,USA,California,1959,8.0,13.0,19.0,Thor-DM18 Agena-A,Discoverer 5,United States,3,0,1,49.0,16.0,0.2925472606509113,0.7074527393490884,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1959,8.0,7.0,14.0,Thor DM-18 Able-III,Explorer 6,United States,3,0,1,49.0,16.0,0.4212238191323942,0.5787761808676055,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1959,6.0,25.0,22.0,Thor-DM18 Agena-A,Discoverer 4,United States,0,0,0,49.0,16.0,0.04707042767538401,0.952929572324616,0
US Navy,StatusRetired,59.0,Failure,USA,Florida,1959,6.0,22.0,20.0,Vanguard,Vanguard SLV-6,United States,0,0,0,50.0,16.0,0.07383048211579259,0.9261695178842073,0
RVSN USSR,StatusRetired,150.0,Failure,Kazakhstan,Baikonur Cosmodrome,1959,6.0,18.0,8.0,Vostok,E-1A n†­1 (Luna-2),Kazakhstan,0,0,0,40.0,9.0,0.16176553818062958,0.8382344618193702,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1959,6.0,3.0,20.0,Thor-DM18 Agena-A,Discoverer 3,United States,0,0,0,49.0,16.0,0.06497052098908979,0.9350294790109104,0
US Navy,StatusRetired,59.0,Failure,USA,Florida,1959,4.0,14.0,2.0,Vanguard,Vanguard SLV-5,United States,0,0,0,50.0,16.0,0.05691706055187749,0.9430829394481223,0
US Air Force,StatusRetired,59.0,Success,USA,California,1959,4.0,13.0,21.0,Thor-DM18 Agena-A,Discoverer 2,United States,3,0,1,49.0,16.0,0.09483941056580476,0.9051605894341952,0
US Air Force,StatusRetired,59.0,Failure,USA,California,1959,2.0,28.0,21.0,Thor-DM18 Agena-A,Discoverer 1,United States,0,0,0,49.0,16.0,0.046325536519371366,0.9536744634806288,0
US Navy,StatusRetired,59.0,Success,USA,Florida,1959,2.0,17.0,15.0,Vanguard,Vanguard 2,United States,3,0,1,50.0,16.0,0.45615272466017737,0.5438472753398226,0
RVSN USSR,StatusRetired,150.0,Partial Failure,Kazakhstan,Baikonur Cosmodrome,1959,1.0,2.0,16.0,Vostok,Luna-1,Kazakhstan,2,0,0,40.0,9.0,0.09376426123789312,0.9062357387621066,0
US Air Force,StatusRetired,59.0,Success,USA,Florida,1958,12.0,18.0,23.0,SM-65B Atlas,SCORE,United States,3,0,1,49.0,16.0,0.9532014509377769,0.04679854906222329,1
AMBA,StatusRetired,150.0,Partial Failure,USA,Florida,1958,12.0,6.0,5.0,Juno II,Pioneer 3,United States,2,0,0,1.0,16.0,0.1397872335655577,0.8602127664344423,0
