Data,Lancamentos_Reais,Previsao_IA,Previsao_Minima,Previsao_Maxima
1961-08-01,6.0,5.022035163168635,1.7947178239513772,7.919986079146737
1961-09-01,4.0,4.989085848217632,1.969216556964265,8.20805411173818
1961-10-01,4.0,5.511590833029256,2.0915762406161367,8.517469501730483
1961-11-01,7.0,4.466396008915,0.9930138865656764,7.584844243433156
1961-12-01,4.0,6.1880879092031345,3.2090593469011646,9.492074213137764
1962-01-01,4.0,5.691788505885972,2.331699639551328,8.842316134023202
1962-02-01,4.0,4.771849395871495,1.6929978005983772,7.890242935076125
1962-03-01,3.0,4.958710007432657,1.9730789327842884,8.321875120916609
1962-04-01,10.0,5.5243040176099125,2.2340216107502933,8.85415982305842
1962-05-01,6.0,4.784141438098519,1.5296536487434103,8.127724782741591
1962-06-01,8.0,5.693555809692343,2.3556596415372315,8.623100730391087
1962-07-01,6.0,5.020657004798037,1.781270967426791,8.269360362445688
1962-08-01,9.0,5.227353665926603,2.108276365994641,8.357921532501221
1962-09-01,8.0,5.392443541382848,2.1781768717541397,8.86144928829642
1962-10-01,11.0,5.663163097344109,2.5186621737593216,8.980694830890151
1962-11-01,5.0,4.962651340807791,1.9166886389222937,8.234867776912322
1962-12-01,8.0,6.8175576577577095,3.7860370100743324,10.032595094207464
1963-01-01,4.0,5.952368084617191,2.9156008960196425,9.068356568314536
1963-02-01,2.0,4.758648199230627,1.6969727153146115,7.978381587472928
1963-03-01,1.0,5.038023295024307,1.8450156441146268,8.247881447012887
1963-04-01,6.0,6.2636292471715,2.990460293320268,9.49858101777015
1963-05-01,4.0,5.303426086743482,2.206293587230971,8.535033329450892
1963-06-01,4.0,6.00637397762074,2.7056779179262462,9.369950931832905
1963-07-01,3.0,5.074399467214906,1.947944583064243,8.315919826938247
1963-08-01,2.0,5.436989379862446,2.144658187333619,8.55376908178183
1963-09-01,2.0,5.797946943342849,2.713298609579558,9.011649036916735
1963-10-01,4.0,5.8186906693865605,2.5445898623903664,9.025431019347254
1963-11-01,5.0,5.465340181595183,2.3161330353052776,8.929178454717128
1963-12-01,4.0,7.440718546447991,4.2962300900797254,10.701662388906328
1964-01-01,7.0,6.201245466991941,3.056202438216604,9.268026134985794
1964-02-01,3.0,4.741882686321016,1.4349722193295709,7.740921637827013
1964-03-01,4.0,6.0980173594008384,2.979126157282588,9.229102221425542
1964-04-01,7.0,5.3321006179952946,2.2485765024318813,8.481190385817202
1964-05-01,3.0,4.989310118898093,1.6862743396700395,8.388185301863237
1964-06-01,5.0,6.300810893054813,3.1625337853425233,9.515532892219504
1964-07-01,6.0,6.165923966377464,3.049472521355432,9.384894833617368
1964-08-01,6.0,6.081849950132015,2.9557768476660504,9.358007742719014
1964-09-01,6.0,5.848904316340844,2.67451675078375,8.948997928165856
1964-10-01,6.0,6.624890921718727,3.3680204928057385,9.816642085248347
1964-11-01,3.0,5.237873144829514,2.0962083132899307,8.309930952088797
1964-12-01,4.0,6.8137392416255,3.493400950965399,9.983606718211805
1965-01-01,6.0,6.680434917615828,3.489324097361185,9.65599667941959
1965-02-01,8.0,6.042006663373335,2.868914244887623,9.141677776366771
1965-03-01,9.0,6.1528021539777775,2.972467831818736,9.230614440894817
1965-04-01,5.0,6.054312069061429,2.922180394820741,9.311007568841989
1965-05-01,7.0,5.519987885721806,2.4705861978627683,8.550752683672107
1965-06-01,6.0,6.632372280907126,3.5859621508253756,9.995726984883749
1965-07-01,9.0,6.225294236820693,3.004478855283113,9.539640969964703
1965-08-01,6.0,6.283052510963435,3.080311066402766,9.396387043787607
1965-09-01,5.0,6.250103195762597,3.266947889475474,9.423313722783043
1965-10-01,8.0,6.77260818033238,3.7684390053322847,9.705629208336111
1965-11-01,9.0,5.727413355967886,2.5527257356522997,9.085386387893172
1965-12-01,9.0,7.449105256014354,4.307469943674183,10.65539968125107
1966-01-01,8.0,6.952805852447427,3.773248609025913,10.21945214354236
1966-02-01,7.0,6.032866742182517,2.6837650306030256,9.36728684255933
1966-03-01,9.0,6.219727284086974,2.994304226743144,9.526411076866236
1966-04-01,7.0,6.7853212171434505,3.6075300616520067,10.094074161356502
1966-05-01,8.0,6.045158563000152,2.8205570622914924,9.41440479731613
1966-06-01,9.0,6.954572857473504,3.994172720241238,10.04603583430948
1966-07-01,11.0,6.281673977946264,3.153163821228344,9.520388395920659
1966-08-01,8.0,6.488370561954621,3.212968619516559,9.649570894738956
1966-09-01,7.0,6.653460360290625,3.5461103093590696,9.803188602143974
1966-10-01,7.0,6.924179841619177,3.653875202988858,10.107131306593702
1966-11-01,10.0,6.223668007962857,3.075482997172376,9.49645453459226
1966-12-01,10.0,8.078574250279464,5.0260175787631285,11.407508856991148
1967-01-01,8.0,7.2133846000189825,4.083731170610504,10.494226539559191
1967-02-01,10.0,6.0196646375118545,2.8864118797991067,9.319466093955484
1967-03-01,9.0,6.299039663648698,3.0140470746904757,9.641377764691528
1967-04-01,9.0,7.524645538675144,4.469121061183648,10.942091162935924
1967-05-01,8.0,6.564442303614678,3.2864803919530905,9.927136490744207
1967-06-01,11.0,7.267390117371846,4.225769482841708,10.599346833948879
1967-07-01,7.0,6.335415532333374,3.299529272190072,9.661416965020543
1967-08-01,6.0,6.698005367860252,3.511396823689925,9.846673629138612
1967-09-01,11.0,7.058962854220582,3.749297575953273,10.19884478825639
1967-10-01,13.0,7.079706505631611,3.891335349720596,10.13357504172795
1967-11-01,8.0,6.726355940719545,3.5260144294557696,9.846695638151802
1967-12-01,6.0,8.701734230940147,5.423256117023001,11.927234027852682
1968-01-01,8.0,7.462261074363586,4.302958856352158,10.628145260084581
1968-02-01,4.0,6.002898216572347,2.774154400697091,9.216392889448064
1968-03-01,9.0,7.354531263066926,4.262607194592442,10.451506678456132
1968-04-01,16.0,6.5838024380701725,3.269447646881893,9.492571338949414
1968-05-01,3.0,6.23635508388512,3.0291958180029206,9.341814282434395
1968-06-01,10.0,7.543043774450545,4.346161281336227,10.677192102266064
1968-07-01,7.0,7.40349999268523,4.333784623808788,10.494719733635497
1968-08-01,9.0,7.314613892849083,4.241969512735031,10.740490146644266
1968-09-01,7.0,7.07685617546662,3.8666840808162597,10.296518908879529
1968-10-01,12.0,7.848185925756295,4.650251140322432,10.743041386017742
1968-11-01,9.0,6.456356065276264,3.0228381793618286,9.529015228955867
1968-12-01,9.0,8.027565306984181,4.956423068347779,11.37466087317492
1969-01-01,11.0,7.889448899383226,4.626794243563288,11.136584828797943
1969-02-01,8.0,7.246208561549903,4.108987486959564,10.291245297727263
1969-03-01,14.0,7.3526576540719155,3.8721916023091807,10.558996978358971
1969-04-01,9.0,7.249355485564785,4.051438060685101,10.386920892325204
1969-05-01,6.0,6.710374447136982,3.93335508215747,9.969822009301822
1969-06-01,7.0,7.817946758731162,4.468484683426909,10.869976578752999
1969-07-01,7.0,7.406211859556381,4.087829262645265,10.570233026235082
1969-08-01,9.0,7.4591580501080825,4.164703926749296,10.601583689952054
1969-09-01,5.0,7.421396651316471,4.14184667022229,10.565852895798374
1969-10-01,12.0,7.939244780798072,4.8171720021946784,11.215555499662589
1969-11-01,8.0,6.889237872842616,3.7799280494757563,10.187462127488908
1969-12-01,7.0,8.606272917800933,5.507360946119342,11.985136425641363
1970-01-01,8.0,8.10516143064299,5.062123002792586,11.30195210778967
1970-02-01,5.0,7.180410236787097,4.052675040653582,10.314905362900905
1970-03-01,6.0,7.351995682457925,3.976576369483906,10.497665481884576
1970-04-01,13.0,7.900677901827268,4.767430501674939,11.31692700303011
1970-05-01,3.0,7.144149073147894,4.068372177892588,10.23600685192741
1970-06-01,13.0,8.036651653934172,4.633545417122483,11.278112944660297
1970-07-01,5.0,7.347386599870965,4.253680740747753,10.743133024999803
1970-08-01,9.0,7.537171470192298,4.371465839280892,10.486204665502509
1970-09-01,9.0,7.685349554841031,4.3322550491117555,11.016040804329563
1970-10-01,15.0,7.939702861633631,4.712766381582988,11.062566527219731
1970-11-01,8.0,7.222279314290212,4.086581641547794,10.519590927373134
1970-12-01,13.0,9.06081938207095,5.942597736079984,12.051384247012956
1971-01-01,11.0,8.178718018123238,5.041446772456744,11.391791861427109
1971-02-01,7.0,6.968086341928872,3.8533197154883227,10.263774824639393
1971-03-01,9.0,7.23218627183226,4.047507957451026,10.30370201706108
1971-04-01,13.0,8.440880433171747,5.517535950320538,11.740742372411113
1971-05-01,14.0,7.464311023575193,4.236961057058774,10.739407827878281
1971-06-01,7.0,8.150347123645197,5.006179323687572,11.368906546619167
1971-07-01,8.0,7.202006364070584,4.0842653253923125,10.277487230765589
1971-08-01,7.0,7.547684485910484,4.513166858737498,10.744596002361053
1971-09-01,10.0,7.89173025858368,4.80836510767931,11.379938454244739
1971-10-01,6.0,7.896107735458723,5.008372090002193,11.12007329582243
